Dataset,Method,Date,Daily_Return,Cumulative_Return,NAV
cross_asset_etfs,BL,2026-01-02,0.0082790332639706,0.0082790332639706,1.0082790332639706
cross_asset_etfs,BL,2026-01-05,0.0177713334962676,0.0261974962213991,1.026197496221399
cross_asset_etfs,BL,2026-01-06,0.0122857659488939,0.0388051184773161,1.0388051184773162
cross_asset_etfs,BL,2026-01-07,-0.0096530716624386,0.0287774582253466,1.0287774582253466
cross_asset_etfs,BL,2026-01-08,0.0045373102373315,0.0334453407184884,1.0334453407184885
cross_asset_etfs,BL,2026-01-09,0.0112853053970883,0.0451080869996944,1.0451080869996945
cross_asset_etfs,BL,2026-01-12,0.0154753612040835,0.0612815121433234,1.0612815121433234
cross_asset_etfs,BL,2026-01-13,0.0040822186851966,0.0656138953624485,1.0656138953624483
cross_asset_etfs,BL,2026-01-14,0.009131220096215,0.0753442503785881,1.0753442503785882
cross_asset_etfs,BL,2026-01-15,-0.0018222997024507,0.0733846508710911,1.0733846508710911
cross_asset_etfs,BL,2026-01-16,-0.0036795733874189,0.0694350532752818,1.069435053275282
cross_asset_etfs,BL,2026-01-20,-0.0025827808654096,0.0666729368828842,1.0666729368828842
cross_asset_etfs,BL,2026-01-21,0.0109264907250256,0.078327928834371,1.078327928834371
cross_asset_etfs,BL,2026-01-22,0.0071748648412898,0.0860647859783456,1.0860647859783457
cross_asset_etfs,BL,2026-01-23,0.0130901885484021,0.1002815788025821,1.100281578802582
cross_asset_etfs,BL,2026-01-26,0.0095889401434239,0.1108321130026321,1.1108321130026322
cross_asset_etfs,BL,2026-01-27,0.0151348592774984,0.1276444007138533,1.1276444007138533
cross_asset_etfs,BL,2026-01-28,0.0080033422735086,0.1366693248155717,1.1366693248155717
cross_asset_etfs,BL,2026-01-29,0.0033081816635433,0.1404296334334389,1.140429633433439
cross_asset_etfs,BL,2026-01-30,-0.050364221612655,0.0829927826415581,1.0829927826415582
cross_asset_etfs,BL,2026-02-02,-0.0093321963185664,0.0728860813823566,1.0728860813823566
cross_asset_etfs,BL,2026-02-03,0.0110474769896895,0.0847387656789864,1.0847387656789864
cross_asset_etfs,BL,2026-02-04,-0.0011175267748388,0.0835265410646346,1.0835265410646346
cross_asset_etfs,BL,2026-02-05,-0.034675201625701,0.0459550397864199,1.04595503978642
cross_asset_etfs,BL,2026-02-06,0.0262202018783459,0.0733801920852932,1.0733801920852932
