Holding_Days,Rebalance,Formation_End,Holding_Start,Method,SPY,QQQ,IWM,DIA,EFA,EEM,VNQ,TLT,IEF,HYG,LQD,GLD,SLV,USO,DBC
30,2,2025-05-28,2025-05-29,BL,0.15,0.15,0.15,0.15,0.14999999999999977,0.1000000000000008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14999999999999997,7.30092701299664e-17
30,2,2025-05-28,2025-05-29,MVO,0.0,0.15,0.0,0.0,0.15,0.15,2.460642105307757e-16,0.0,0.14999999999999974,0.10000000000000075,0.0,0.1499999999999999,0.14999999999999988,8.807338850538303e-17,0.0
30,2,2025-05-28,2025-05-29,EW,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667
30,2,2025-05-28,2025-05-29,BLM_LLM__llama_31_8b,0.14999999999999988,9.237315475787873e-17,0.15,2.6443078275017375e-17,0.15,0.0,0.15,4.1364579557743484e-17,0.09999999999999962,0.14999999999999983,7.552638457645979e-17,0.15,6.032596421969461e-17,0.0,0.0
30,2,2025-05-28,2025-05-29,RelViewBL__llama_31_8b,0.15,0.15,0.15,0.15,0.15,0.09999999999999927,1.0408340855860843e-16,0.0,3.278670188106125e-17,1.0624358315088839e-16,3.779574579157504e-19,4.7210085984047875e-17,9.191940114826166e-17,0.14999999999999997,0.0
30,3,2025-07-11,2025-07-14,BL,0.14999999999999997,0.15,0.14999999999999997,0.15,0.15,0.10000000000000057,3.1045881759195326e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0
30,3,2025-07-11,2025-07-14,MVO,0.15,0.15,0.0,1.0408340855860843e-17,0.1499999999999999,0.14999999999999997,5.0054161420540096e-17,0.0,0.0,0.0,6.848208661777087e-17,0.14999999999999988,0.14999999999999994,1.093605369066694e-16,0.1000000000000002
30,3,2025-07-11,2025-07-14,EW,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667
30,3,2025-07-11,2025-07-14,BLM_LLM__llama_31_8b,1.9567791843969293e-17,4.605012843021142e-17,0.0,0.0,0.15,3.655375383357225e-17,1.4108920543783614e-17,0.14999999999999997,0.14999999999999994,0.1499999999999999,0.15,0.08291428983100353,0.1499999999999996,1.9769483756138194e-17,0.017085710168996952
30,3,2025-07-11,2025-07-14,RelViewBL__llama_31_8b,0.15,0.15,0.15,0.15,0.10000000000000077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14999999999999986,0.15,0.0
30,4,2025-08-22,2025-08-25,BL,0.15,0.15,0.15,0.14999999999999986,0.14999999999999988,0.09999999999999976,4.861413652182075e-16,0.0,0.0,0.0,0.0,0.0,1.2579937503855218e-16,0.15,0.0
30,4,2025-08-22,2025-08-25,MVO,0.1499999999999999,0.15,4.3021142204224816e-16,0.09999999999999926,0.14999999999999994,0.14999999999999997,6.552890555445793e-17,1.3411326546463604e-16,8.220835043479132e-17,3.336624648914815e-17,0.0,0.15,0.15,0.0,4.7884369755746277e-17
30,4,2025-08-22,2025-08-25,EW,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667
30,4,2025-08-22,2025-08-25,BLM_LLM__llama_31_8b,0.0,0.15,0.14999999999999997,0.14999999999999994,1.2260945588957639e-17,2.0848716777681452e-18,0.0,0.0,0.15,0.15,0.0,0.10000000000000021,0.14999999999999988,0.0,0.0
30,4,2025-08-22,2025-08-25,RelViewBL__llama_31_8b,0.09999999999999946,0.14999999999999988,0.14999999999999986,3.237969788127959e-16,1.242495689668388e-16,2.507031176624333e-16,1.903316913798303e-16,1.2869479787402938e-16,1.2983321015513916e-16,2.4340338772299575e-16,2.181414771040835e-16,0.14999999999999977,0.14999999999999988,0.14999999999999986,0.14999999999999966
30,5,2025-10-06,2025-10-07,BL,0.15,0.15,0.15,0.15,0.15,0.1000000000000002,5.945894295747634e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0
30,5,2025-10-06,2025-10-07,MVO,0.15,0.15,0.09999999999999967,0.0,0.14999999999999994,0.15,2.978658753518067e-17,3.129725241951559e-17,3.335783571971474e-17,0.0,0.0,0.15,0.15,1.0575063329747856e-16,5.351718279560561e-17
30,5,2025-10-06,2025-10-07,EW,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667
30,5,2025-10-06,2025-10-07,BLM_LLM__llama_31_8b,0.0,0.14999999999999988,0.15,0.0,0.1499999999999999,6.809955731639984e-17,6.542308899705366e-17,2.872640485901947e-18,0.11089787550962407,0.14352803364362893,0.1499999999999999,0.030269012537101632,0.0,0.11530507830964562,1.9358182896755137e-16
30,5,2025-10-06,2025-10-07,RelViewBL__llama_31_8b,0.15,0.15,0.15,0.10000000000000028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1796119636642288e-16,0.15,0.15,0.14999999999999986
30,6,2025-11-17,2025-11-18,BL,0.15,0.1499999999999999,0.15,0.04790901634394248,0.05209098365605793,0.1499999999999998,0.0,0.0,0.0,2.5953053927821774e-17,0.0,0.0,0.15,0.15,0.0
30,6,2025-11-17,2025-11-18,MVO,0.14999999999999974,0.14999999999999988,1.7520707107365752e-16,0.09999999999999973,0.14999999999999988,0.15,2.797933132987782e-17,1.277793680711034e-16,5.937220531382168e-17,6.429864421315469e-17,1.1416286824799625e-16,0.15,0.15,5.637237636486725e-18,1.0256552551712872e-16
30,6,2025-11-17,2025-11-18,EW,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667
30,6,2025-11-17,2025-11-18,BLM_LLM__llama_31_8b,0.0,1.9910098438431855e-17,0.14999999999999994,0.14999999999999988,0.14999999999999983,0.10000000000000006,0.0,1.4343560765648182e-17,0.14999999999999997,4.1387239198428657e-17,8.673617379884035e-17,0.15,0.15,0.0,0.0
30,6,2025-11-17,2025-11-18,RelViewBL__llama_31_8b,0.0,0.15,0.15,0.0,0.0,0.10000000000000069,0.0,2.2983026004204282e-17,4.25496706656337e-17,0.0,0.0,0.14999999999999983,0.14999999999999988,0.14999999999999986,0.15
