Holding_Days,Rebalance,Formation_End,Holding_Start,Method,AAPL,MSFT,NVDA,AMD,AVGO,ORCL,CRM,ADBE,QCOM,TXN,AMAT,MU,IBM,CSCO,INTU
30,4,2025-08-22,2025-08-25,BLM_LLM__llama_31_70b,0.0,0.10000000000000045,0.15,0.15,0.14999999999999983,0.14999999999999983,0.0,5.345116710353537e-17,4.7704895589362195e-17,0.15,0.0,0.14999999999999994,4.119968255444917e-17,1.5178830414797062e-17,9.540979117872439e-18
30,4,2025-08-22,2025-08-25,RelViewBL__llama_31_70b,0.0,4.96929187781275e-17,0.14999999999999988,0.14999999999999994,0.14999999999999983,0.10000000000000044,2.1964396746224393e-17,6.306988891953955e-17,0.14999999999999977,6.928051882182373e-17,0.1499999999999999,0.14999999999999997,2.673453886815591e-17,3.646660880387582e-17,4.0777834195460726e-17
30,5,2025-10-06,2025-10-07,BL,0.0,0.0,0.1499999999999999,0.14999999999999994,0.14999999999999994,0.14999999999999997,1.9854614074708282e-17,5.696367034026235e-17,0.10000000000000016,0.0,0.14999999999999994,0.14999999999999994,3.0320915032450786e-17,3.090303698225349e-17,8.950382551830892e-17
30,5,2025-10-06,2025-10-07,MVO,2.847821130064069e-18,0.0,0.1499999999999998,0.1499999999999998,0.14999999999999977,0.1499999999999998,2.196985922430157e-16,2.0970997213505482e-16,4.846906567933086e-17,1.500552899546003e-16,2.758025042667599e-16,0.1499999999999999,0.1499999999999999,0.10000000000000021,7.47834576007058e-17
30,5,2025-10-06,2025-10-07,EW,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667
30,5,2025-10-06,2025-10-07,BLM_LLM__llama_31_70b,1.9138137307612584e-16,4.947114428547296e-17,1.6155387327121458e-16,5.735555203508935e-17,0.09999999999999966,0.14999999999999988,0.14999999999999988,1.4969605620167671e-16,8.288299523052088e-17,0.15,0.14999999999999997,0.14999999999999988,4.600462163047213e-17,0.14999999999999997,5.071001681870546e-18
30,5,2025-10-06,2025-10-07,RelViewBL__llama_31_70b,0.0,0.0,0.1499999999999999,0.14999999999999994,0.14999999999999994,0.14999999999999997,1.9854614074708282e-17,5.696367034026235e-17,0.10000000000000016,0.0,0.14999999999999994,0.14999999999999994,3.0320915032450786e-17,3.090303698225349e-17,8.950382551830892e-17
30,6,2025-11-17,2025-11-18,BL,0.0,2.7889711344029186e-17,0.15,0.1499999999999999,0.15,0.15,9.35545965545874e-17,0.0,0.10000000000000002,3.469446951953614e-17,0.15,0.15,3.5486203942148555e-17,3.271958964401622e-17,0.0
30,6,2025-11-17,2025-11-18,MVO,5.562653150595759e-17,3.612043181494119e-17,0.14999999999999983,0.15,0.15,0.09999999999999973,9.554603136526058e-17,7.969910122826269e-17,0.0,2.032866052848665e-17,1.929892881965329e-16,0.14999999999999994,0.15,0.14999999999999974,5.677953962986959e-17
30,6,2025-11-17,2025-11-18,EW,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667
30,6,2025-11-17,2025-11-18,BLM_LLM__llama_31_70b,0.14999999999999994,0.14999999999999988,0.0999999999999999,2.2216379153469867e-17,7.977111334665813e-17,1.1751452350547418e-16,5.521718374272884e-17,0.14999999999999988,5.574700792330114e-17,1.1764244305334266e-16,9.638557313396134e-17,0.1499999999999999,1.5697854393332009e-16,0.1499999999999998,0.1499999999999999
30,6,2025-11-17,2025-11-18,RelViewBL__llama_31_70b,0.0,2.7889711344029186e-17,0.15,0.1499999999999999,0.15,0.15,9.35545965545874e-17,0.0,0.10000000000000002,3.469446951953614e-17,0.15,0.15,3.5486203942148555e-17,3.271958964401622e-17,0.0
